id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
763525333329047552,763525333329047552,2016-08-10 18:59:59 Central Daylight Time,2016-08-10,18:59:59,-0500,630360089,worldgreatest3,Anti Soda Water Club™,,Nothing to eat🙃 someone bring me food please 🙏🏽,en,[],[],[],0,0,0,[],[],https://twitter.com/WorldGreatest3/status/763525333329047552,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
763525332330745856,763525332330745856,2016-08-10 18:59:59 Central Daylight Time,2016-08-10,18:59:59,-0500,81791126,vincsmith,V.Smith,,I be stepping right over their petty asses 🙄,en,[],[],[],0,1,0,[],[],https://twitter.com/vincsmith/status/763525332330745856,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
763525327360581633,763525327360581633,2016-08-10 18:59:58 Central Daylight Time,2016-08-10,18:59:58,-0500,85764133,adamhsays,adam harris,,"This, right here. https://t.co/K3ReXdgiJa",en,[],['https://twitter.com/geedee215/status/763524955732672520'],[],0,0,0,[],[],https://twitter.com/AdamHSays/status/763525327360581633,,https://twitter.com/geedee215/status/763524955732672520,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
763525326349733888,763521569352286208,2016-08-10 18:59:58 Central Daylight Time,2016-08-10,18:59:58,-0500,18111744,stephdegenerate,Stephanie MacIntire,,@_Turbo_Crab_ THAT WAS THE PART THAAT BROUGHT THE TEARS,en,['_turbo_crab_'],[],[],1,0,1,[],[],https://twitter.com/StephDegenerate/status/763525326349733888,,,0,,NYC,,,,,,"{'user_id': '735661021323530241', 'username': '_Turbo_Crab_'}",,,,
763525325993062401,763525325993062401,2016-08-10 18:59:57 Central Daylight Time,2016-08-10,18:59:57,-0500,506683836,shakurtaijay,YOUNG PRODIGY,,Ever had that mood you just want to go home 😭,en,[],[],[],0,0,0,[],[],https://twitter.com/ShakurTaijay/status/763525325993062401,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
763525323170324480,763525323170324480,2016-08-10 18:59:57 Central Daylight Time,2016-08-10,18:59:57,-0500,411928784,carriebjewelry,Carrie Bilbo,"{'type': 'Point', 'coordinates': [40.69893373, -73.97214549]}","Problematic stone setting, sometimes you just have to start all over. 😣 #benchviews… https://t.co/xxswHBY9tC",en,[],['https://www.instagram.com/p/BI8o-tlhwPo/'],[],0,0,0,['benchviews'],[],https://twitter.com/CarrieBJewelry/status/763525323170324480,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
763525319387217920,763525319387217920,2016-08-10 18:59:56 Central Daylight Time,2016-08-10,18:59:56,-0500,3198696164,orandy587,Orandy,,I had to let go of,en,[],[],[],0,0,0,[],[],https://twitter.com/Orandy587/status/763525319387217920,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
763525306867077120,763525306867077120,2016-08-10 18:59:53 Central Daylight Time,2016-08-10,18:59:53,-0500,23683123,acid_pauli,MM,"{'type': 'Point', 'coordinates': [40.80911331, -73.9515024]}",Just like an Angel you appeared but like a world with two moons you… https://t.co/ZcnDTnyUij,en,[],['https://www.instagram.com/p/BI8o-MKhUx1M2yZI4mdFHV9EZ9WBIdWA3KHYws0/'],[],0,0,0,[],[],https://twitter.com/Acid_Pauli/status/763525306867077120,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
763525297228644353,763525297228644353,2016-08-10 18:59:51 Central Daylight Time,2016-08-10,18:59:51,-0500,2326778691,marina_jk,"Marina K. Fetchko, MSW",,On my list for sure,en,[],[],[],0,0,0,[],[],https://twitter.com/marina_jk/status/763525297228644353,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
763525296612057090,763305308617859072,2016-08-10 18:59:50 Central Daylight Time,2016-08-10,18:59:50,-0500,32779674,comgreen,barry whyte,,@SpursOfficial @Dele_Alli @Everton i know you will out perform Pogba this season DA i can feel it in my bones,en,"['spursofficial', 'everton']",[],[],0,0,0,[],[],https://twitter.com/comgreen/status/763525296612057090,,,0,,NYC,,,,,,"{'user_id': '121402638', 'username': 'SpursOfficial'}",,,,
763525293806092288,763525293806092288,2016-08-10 18:59:50 Central Daylight Time,2016-08-10,18:59:50,-0500,210898487,abdullahhabibb,Abdullah Habib,"{'type': 'Point', 'coordinates': [40.75648987, -73.98626804]}","I'm at Times Square in New York, NY https://t.co/jTMEPv6Oh9",en,[],['https://www.swarmapp.com/c/dSLJ8ACFSw3'],[],0,0,0,[],[],https://twitter.com/AbdullahHabibb/status/763525293806092288,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
763525288605130752,763525288605130752,2016-08-10 18:59:49 Central Daylight Time,2016-08-10,18:59:49,-0500,2828927944,blacka340,T$UNAMI PAPÍ,,OOOOOOOOWWWWWOOOAAAHHHHHH https://t.co/7xcBVEyOSO,in,[],['https://twitter.com/jucinto_hd/status/385244495975317504'],[],0,0,0,[],[],https://twitter.com/Blacka340/status/763525288605130752,,https://twitter.com/jucinto_hd/status/385244495975317504,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
763525286256345088,763525286256345088,2016-08-10 18:59:48 Central Daylight Time,2016-08-10,18:59:48,-0500,2760224030,kaaeh_,KK,,Reasons why I have no female friends lol .. So much fakies,en,[],[],[],0,0,0,[],[],https://twitter.com/Kaaeh_/status/763525286256345088,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
763525276575862785,763525276575862785,2016-08-10 18:59:46 Central Daylight Time,2016-08-10,18:59:46,-0500,81791126,vincsmith,V.Smith,,These hoes love to stand in front of you when the train is coming to get a seat. 🙄,en,[],[],[],0,0,0,[],[],https://twitter.com/vincsmith/status/763525276575862785,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
763525272549326852,763522565767823361,2016-08-10 18:59:45 Central Daylight Time,2016-08-10,18:59:45,-0500,200759375,marc2k12,Marc,,@eggysway when i got time i got a son now so whenever i got time and damm my brother,en,[],[],[],0,0,0,[],[],https://twitter.com/marc2k12/status/763525272549326852,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
