POSITIVE,0.7854056358337402
POSITIVE,0.96140456199646
NEGATIVE,0.1439594328403473
NEGATIVE,0.4406851828098297
POSITIVE,0.9360067844390869
NEGATIVE,0.4384422302246094
POSITIVE,0.9796273112297058
POSITIVE,0.9093418121337891
POSITIVE,0.7549692392349243
POSITIVE,0.9876649379730225
POSITIVE,0.7568848133087158
POSITIVE,0.800735592842102
NEGATIVE,0.4245617389678955
NEGATIVE,0.41280144453048706
POSITIVE,0.9676800966262817
POSITIVE,0.8920626640319824
POSITIVE,0.5827162265777588
POSITIVE,0.8589333295822144
NEGATIVE,0.3009951114654541
POSITIVE,0.9206626415252686
POSITIVE,0.8597885370254517
NEGATIVE,0.3257412910461426
POSITIVE,0.564922571182251
POSITIVE,0.7611461877822876
NEGATIVE,0.08097335696220398
POSITIVE,0.9335706233978271
NEGATIVE,0.45324239134788513
NEGATIVE,0.44406381249427795
POSITIVE,0.7953953742980957
POSITIVE,0.8374378681182861
POSITIVE,0.834714949131012
NEGATIVE,0.1409173309803009
POSITIVE,0.6450476050376892
POSITIVE,0.6536720991134644
NEGATIVE,0.43947988748550415
POSITIVE,0.653130292892456
NEGATIVE,0.4635794460773468
POSITIVE,0.5906515121459961
POSITIVE,0.7359166741371155
POSITIVE,0.5063548684120178
POSITIVE,0.658636212348938
POSITIVE,0.9016145467758179
POSITIVE,0.8754568099975586
POSITIVE,0.8627372980117798
NEGATIVE,0.07854017615318298
NEGATIVE,0.32783448696136475
POSITIVE,0.5827162265777588
NEGATIVE,0.05564418435096741
POSITIVE,0.8422536849975586
NEGATIVE,0.47081616520881653
NEGATIVE,0.03182792663574219
NEGATIVE,0.07464110851287842
NEGATIVE,0.033778607845306396
POSITIVE,0.8502825498580933
POSITIVE,0.830282986164093
NEGATIVE,0.23948299884796143
POSITIVE,0.8346624970436096
POSITIVE,0.9147207736968994
NEGATIVE,0.1936832070350647
NEGATIVE,0.2483392059803009
POSITIVE,0.8083783388137817
POSITIVE,0.8361876010894775
POSITIVE,0.8064056634902954
POSITIVE,0.8704829216003418
NEGATIVE,0.19460946321487427
POSITIVE,0.7951138019561768
NEGATIVE,0.49733179807662964
POSITIVE,0.7015098333358765
NEGATIVE,0.23250499367713928
POSITIVE,0.9096891283988953
NEGATIVE,0.3777230381965637
POSITIVE,0.8083783388137817
POSITIVE,0.9048029184341431
POSITIVE,0.6034378409385681
POSITIVE,0.5827162265777588
POSITIVE,0.7645139694213867
NEGATIVE,0.23692506551742554
NEGATIVE,0.3622795045375824
NEGATIVE,0.2845216691493988
NEGATIVE,0.2535253167152405
POSITIVE,0.8915595412254333
POSITIVE,0.8361876010894775
POSITIVE,0.8064056634902954
POSITIVE,0.8704829216003418
NEGATIVE,0.19460946321487427
POSITIVE,0.7951138019561768
NEGATIVE,0.49733179807662964
POSITIVE,0.7015098333358765
NEGATIVE,0.23250499367713928
POSITIVE,0.9096891283988953
NEGATIVE,0.3777230381965637
POSITIVE,0.8083783388137817
POSITIVE,0.9048029184341431
POSITIVE,0.6034378409385681
POSITIVE,0.5827162265777588
POSITIVE,0.7645139694213867
NEGATIVE,0.23692506551742554
NEGATIVE,0.3622795045375824
NEGATIVE,0.2845216691493988
