id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
780919941625184256,780919941625184256,2016-09-27 18:59:57 Central Daylight Time,2016-09-27,18:59:57,-0500,787653090,mvrtinez23,addy🪐,,@amhxo_ wow,und,[],[],[],1,1,0,[],[],https://twitter.com/MVRTINEZ23/status/780919941625184256,,,0,,NYC,,,,,,"{'user_id': '1399700058', 'username': '_lexusxox'}",,,,
780919931332362240,780879368054829057,2016-09-27 18:59:55 Central Daylight Time,2016-09-27,18:59:55,-0500,38183343,tonedotcom_,Min.Tony,,@PinupGirl_Jayne wassup cuh,in,['pinupgirl_jayne'],[],[],1,0,0,[],[],https://twitter.com/tonedotcom_/status/780919931332362240,,,0,,NYC,,,,,,"{'user_id': '38379005', 'username': 'PinupGirl_Jayne'}",,,,
780919924814389248,780919924814389248,2016-09-27 18:59:53 Central Daylight Time,2016-09-27,18:59:53,-0500,49215344,woodsy1069,Michael Woods,,"ALANTEZ FOX VS. RONALD MONTES Is CO-MAIN EVENT TO FORUM FIGHTS 1, FRIDAY, SEPT. 30, AT CHICAGO'S UIC FORUM, on CBS SPORTS NET, 9PM ET",en,[],[],[],1,0,0,[],[],https://twitter.com/Woodsy1069/status/780919924814389248,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
780919920221642752,780919920221642752,2016-09-27 18:59:52 Central Daylight Time,2016-09-27,18:59:52,-0500,20735197,adamdorman,Adam Dorman,"{'type': 'Point', 'coordinates': [40.71794, -74.04407]}",Food shot innit @ More Express https://t.co/jnWygIReuB,en,[],['https://www.instagram.com/p/BK4PIQxgi2t/'],[],0,0,1,[],[],https://twitter.com/adamdorman/status/780919920221642752,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
780919918950776832,780919918950776832,2016-09-27 18:59:52 Central Daylight Time,2016-09-27,18:59:52,-0500,3422514484,gingergingeryay,ginger,,HOW DO YOU NOT KNOW WHO MORGAN FREEMAN IS 😂😂 @ColleenB123,en,['colleenb123'],[],[],0,0,0,[],[],https://twitter.com/gingergingeryay/status/780919918950776832,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
780919911086522368,780919911086522368,2016-09-27 18:59:50 Central Daylight Time,2016-09-27,18:59:50,-0500,1083369770,adamscagliarini,Dick Grayson,,Dang I'm an idiot,en,[],[],[],0,0,0,[],[],https://twitter.com/adamscagliarini/status/780919911086522368,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
780919909337468928,780916197508259840,2016-09-27 18:59:49 Central Daylight Time,2016-09-27,18:59:49,-0500,2875700721,gojourny,Journy,,@dtboyd @rgaventures @ProductHunt thank you Dylan!,en,"['dtboyd', 'rgaventures', 'producthunt']",[],[],0,0,0,[],[],https://twitter.com/gojourny/status/780919909337468928,,,0,,NYC,,,,,,"{'user_id': '7739582', 'username': 'dtboyd'}",,,,
780919904094552064,780919904094552064,2016-09-27 18:59:48 Central Daylight Time,2016-09-27,18:59:48,-0500,122259455,fgflacko,FinesseGodFlack 💫🇯🇲,,Man let me play this 2k,en,[],[],[],0,0,0,[],[],https://twitter.com/FGFlacko/status/780919904094552064,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
780919903243079680,780919903243079680,2016-09-27 18:59:48 Central Daylight Time,2016-09-27,18:59:48,-0500,1224785197,littlebirdktchn,Little Bird Kitchen,,@JungleJimsMrkt @graeters Weekend of Fire is almost here! We will be in Booth #6. Come see us. #hotandsweet #chocolate #jalapeno #icecream,en,"['junglejimsmrkt', 'graeters']",[],[],0,0,2,"['hotandsweet', 'chocolate', 'jalapeno', 'icecream']",[],https://twitter.com/LittleBirdKtchn/status/780919903243079680,,,0,,NYC,,,,,,"{'user_id': '97958611', 'username': 'JungleJimsMrkt'}",,,,
780919901850599424,780919901850599424,2016-09-27 18:59:48 Central Daylight Time,2016-09-27,18:59:48,-0500,2180709393,thandiew,T.bandz,,Constantly trying to keep my life from falling apart.,en,[],[],[],0,5,9,[],[],https://twitter.com/ThandieW/status/780919901850599424,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
780919898398715904,780837082583470080,2016-09-27 18:59:47 Central Daylight Time,2016-09-27,18:59:47,-0500,3306497440,wpalmercurl,Wesley Votes for Democrats,,"@tomiahonen @alexburnsNYT Or a Klan, perhaps",in,"['tomiahonen', 'alexburnsnyt']",[],[],1,0,0,[],[],https://twitter.com/WPalmerCurl/status/780919898398715904,,,0,,NYC,,,,,,"{'user_id': '17477864', 'username': 'tomiahonen'}",,,,
780919897358495744,780919897358495744,2016-09-27 18:59:46 Central Daylight Time,2016-09-27,18:59:46,-0500,159163741,opiz973,OPIZ 🐺🕶🔪,,"Listen to Feenin'  (Prod. By) Kaizer Soze * by jacobthompson #np on #SoundCloud
https://t.co/JpCBqGLQH4",en,[],['https://soundcloud.com/jacobthompson/feenin-prod-by-kaizer-soze'],[],0,0,0,"['np', 'soundcloud']",[],https://twitter.com/OPIZ973/status/780919897358495744,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
780919889859051520,780919889859051520,2016-09-27 18:59:45 Central Daylight Time,2016-09-27,18:59:45,-0500,39326006,ceciliaattias,Cecilia Attias,,Why Do We Love to Curse So Much? https://t.co/gkvgDFMfik,en,[],['http://nyti.ms/2ddaV8c'],[],0,1,0,[],[],https://twitter.com/CeciliaAttias/status/780919889859051520,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
